what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.ui.views,3.5.1.M20110202-0800,"org.eclipse.ui.views.ContentOutline",1390603372253
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1390603377792
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1390603377871
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1390603386952
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1390603410950
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1390603417442
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1390603432703
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1390603442759
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1390603444560
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1390603465500
closed,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1390603470232
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1390603472513
executed,command,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.edit.text.java.toggle.comment",1390603513753
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1390603514740
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1390603517848
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1390603845104
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1390603853873
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1390603858876
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1390603886265
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1390604006771
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1390604078129
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1390604289140
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1390604289880
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1390604291659
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1390604293777
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1390604354021
executed,command,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.edit.text.java.open.editor",1390604374221
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1390604398892
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1390604425639
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1390604425830
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1390604425928
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1390604425952
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1390604433201
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1390604444019
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1390604454623
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1390604462377
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1390604464457
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1390604466914
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1390604468361
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1390604472051
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1390604472753
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1390604476494
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1390604480094
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1390604483931
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1390604485068
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1390604489314
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1390604500209
executed,command,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.edit.text.java.open.editor",1390604504429
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1390604510112
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1390604512865
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1390604520312
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1390604521473
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1390604524359
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1390604528618
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1390604531432
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1390604624368
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1390604627394
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1390604633797
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1390604635747
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1390604645523
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1390604646522
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1390604672860
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1390604676844
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1390604678292
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1390604686449
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1390604691176
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1390604695896
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1390604696792
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1390604712833
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1390604719241
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1390604730036
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1390604733601
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1390604740390
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1390604766785
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1390604768957
executed,command,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.edit.text.java.open.editor",1390604820196
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.cut",1390604843110
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1390604856176
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1390604857828
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1390604867473
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1390604873357
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1390604908042
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1390604918757
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1390604920868
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1390604925381
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1390604931833
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1390604934000
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1390604947208
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1390604950673
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1390604961669
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1390604965550
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1390605003452
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1390605010954
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1390605128975
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1390605146052
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1390605149490
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1390605151146
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1390605153324
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1390605162942
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1390605167894
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1390605174264
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1390605179495
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1390605182040
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1390605198061
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1390605204378
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1390605211551
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1390605222639
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1390605227622
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1390605233457
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1390605689752
executed,command,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.edit.text.java.open.editor",1390605706661
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1390605744068
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1390605756373
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1390605758186
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1390605762827
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1390605764632
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1390605770662
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1390605773890
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1390605775814
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1390605785040
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1390605787050
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1390605791345
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1390605807909
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1390605819384
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1390605820531
executed,command,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.edit.text.java.open.editor",1390605862165
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1390605896389
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1390605960681
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1390606023297
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1390606027747
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1390606075598
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1390606097087
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1390606171964
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1390606182601
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1390606224988
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1390606237011
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1390606239256
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1390606241030
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1390606246887
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1390606248605
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1390606249565
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1390606252439
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1390606255901
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1390606258477
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1390606304100
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1390606319050
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1390606358469
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1390606397650
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1390606532464
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1390606569985
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1390606714830
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1390606878673
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1390606889458
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1390606893067
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1390606894461
