what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1396818621418
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1396818623281
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1396818623395
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1396818623411
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1396818623947
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1396818633096
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1396818657095
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1396818665429
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1396818667200
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1396818670586
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1396818674722
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1396819060683
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1396819081039
executed,command,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.edit.text.java.open.editor",1396819081060
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1396819098399
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1396819108727
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1396819131688
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1396819156408
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1396819221843
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1396819224383
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1396819460666
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1396819463027
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1396819463121
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1396819463597
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1396819464508
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1396819487875
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1396819491324
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1396819581547
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1396819588577
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1396819602365
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1396819604798
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1396819923579
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1396819961464
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1396819971896
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1396819997061
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1396819999240
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1396820022222
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1396820038312
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1396820044124
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1396820045808
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1396820088116
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1396820092010
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1396820098776
