Timestamp  2.0, total num  25: 
7,10,0.9610717846873279
7,9,0.9378447241187893
14,19,0.9337853500643826
0,18,0.9136028218463401
14,15,0.9400648122898877
1,2,0.9912592868311362
2,4,0.992014081159842
15,19,0.9998385279287305
8,11,0.9336940400491707
11,14,0.9304275504180708
5,10,0.9324632285790446
9,10,0.9972270213909314

Timestamp  22.0, total num  32: 
 0,18,0.9618701978714304
14,15,0.9871563350689585
2,10,0.9992773884213351
0,16,0.9978146616135971
0,9,0.9912083659743504
2,7,0.9444630613460367
4,10,0.9108592050185916
5,17,0.9694708020617885
9,16,0.9977846287404645
15,19,0.9774196837866693
11,14,0.995729225695183
2,5,0.9148281573884401
9,18,0.9172261217592472
9,17,0.9918475691516986
5,9,0.9303205638053005
12,13,0.9613740842525582
6,16,0.9998370657503899
11,15,0.9681913437124074
5,16,0.9038609742216739
0,6,0.9988448087655686
3,8,0.934853653727928
0,17,0.9662673289429141
6,17,0.9775266160358514
14,19,0.9986238951852587
16,17,0.9811727311155228
11,19,0.9992006704636708
4,7,0.9917406053763637
13,18,0.9205623039356063
16,18,0.9416962634846067
7,10,0.9562710807817001
6,9,0.996421171359801
6,18,0.9476163751293383

Timestamp  23.0, total num  27: 
 14,15,0.9213010960864572
12,16,0.9752973399550866
13,17,0.9999941518505813
4,19,0.9759952494417768
2,4,0.9881209829893752
0,6,0.9742849332923401
13,16,0.9942543688714418
6,9,0.9950900586490292
0,18,0.9587135997553673
16,17,0.9946146400018822
12,13,0.9933390728600817
6,13,0.9165762456274625
11,14,0.9839992061905046
6,17,0.9152033722097611
2,19,0.9978711919115358
10,11,0.9673497382207212
9,12,0.9229906135368724
3,7,0.9988786258855892
5,18,0.9462003832907994
10,14,0.9970284316310478
5,19,0.9463262292394595
12,17,0.9929391862690389
9,18,0.9145154372159623
0,9,0.9918019335618163
6,12,0.9565460514578281
10,15,0.9485182296710449
2,5,0.9232331256579603

Timestamp  24.0, total num  27: 
 7,12,0.9822013444102492
8,15,0.9855093465347359
17,19,0.9991065980052535
5,16,0.9667869387406857
7,13,0.9842653395551806
3,9,0.9548060638261453
9,19,0.9870301600825039
1,10,0.9994545655615665
12,13,0.9999358831751274
0,4,0.999949341124557
5,17,0.9997480072984792
9,17,0.979363952755765
2,7,0.9949640265798254
5,19,0.997906143208778
4,6,0.998226939052187
3,16,0.9639587671041412
16,17,0.9722807101975329
0,6,0.9975772393901986
4,18,0.9895678901687675
0,18,0.990967875713928
6,18,0.9792380186506453
2,12,0.9584281948854119
2,13,0.9615978205130307
6,12,0.9005129314081377
5,9,0.9745802759006525
16,19,0.9812934355463189
9,16,0.999472085464167

Timestamp  25.0, total num  33: 
 6,12,0.9012355485080703
10,17,0.977442201438501
0,1,0.9842626860303055
8,17,0.9943741490079422
0,7,0.9734209350527657
4,18,0.9341109504846024
0,12,0.9659393936717635
10,14,0.9727923000922953
0,4,0.996597549744392
4,7,0.9512324447581283
6,18,0.966102950369206
2,11,0.9460614994473395
1,12,0.9050107412439194
16,19,0.9832101452880173
8,15,0.976214953973619
6,16,0.9382034288280022
14,17,0.9019169362385087
0,18,0.9015095814230459
15,17,0.9477579104240054
18,19,0.9622117057155886
1,18,0.9637957721852612
6,7,0.9141009536122403
1,7,0.9176308420465622
16,18,0.9957452143755945
4,12,0.9413247211099124
7,12,0.9995296283458607
1,6,0.9999613456411647
3,9,0.9727419336269754
4,6,0.9946049949179154
8,10,0.9495716242239777
1,16,0.9351242335676393
0,6,0.982670912226604
1,4,0.9954786322192367

Timestamp  26.0, total num  25: 
 5,10,0.9605665847189948
5,17,0.9744480881096753
7,12,0.9253845061717805
9,14,0.9580285654252197
4,6,0.9852872238215836
10,15,0.9957965136637219
2,11,0.9999694078648732
0,6,0.9958168026391317
8,10,0.9600449176768685
6,18,0.9913490179437476
18,19,0.9246133422191806
4,19,0.9961834568332312
6,12,0.9572981459171669
12,18,0.9869619000233422
5,15,0.9310613779358607
4,18,0.9543316565692309
0,18,0.975209200476216
8,15,0.981641351433338
1,16,0.9998602178659954
3,13,0.9985458210283878
0,4,0.9967817060341639
0,19,0.9859804199828637
0,12,0.9268776203684838
6,19,0.9666093924733975
9,17,0.9283810028130401

Timestamp  27.0, total num  24: 
 4,18,0.9883529605833388
14,18,0.9194552332709943
0,14,0.994815137362485
0,9,0.9540756447918228
9,14,0.918663122529399
16,19,0.9793846220176693
5,11,0.9725219426536483
2,10,0.9999230296396078
13,17,0.9353607842764015
8,13,0.939795307996779
12,19,0.9930852240160105
4,14,0.9685822491759366
1,12,0.9450274820658275
1,7,0.9820304001784954
0,4,0.9382682186273567
3,5,0.998990459732409
2,5,0.903721152940764
12,16,0.9488979640933287
1,19,0.9001055188924937
2,8,0.974551807864224
3,11,0.9819986839508984
8,10,0.9772579893064892
6,7,0.9997760116914162
1,6,0.9858046175688934

Timestamp  28.0, total num  22: 
 3,10,0.9807836692949322
0,14,0.984675897604565
9,12,0.9937145023487872
0,15,0.982812375510433
0,4,0.9218028762368319
11,13,0.9294775661162736
6,8,0.9990497754394118
2,10,0.9999991225896009
1,17,0.9186203169069445
1,5,0.9924968639747918
16,19,0.9988581967102064
3,7,0.9430668717754624
8,10,0.9747275509461301
2,8,0.974430762606457
2,3,0.9810412548830737
3,6,0.9293830908838978
3,8,0.912412469867274
6,10,0.9835378256225931
14,15,0.9355572043945938
2,6,0.9832975869164985
7,11,0.976503827552393
4,15,0.9775239239356877

Timestamp  29.0, total num  23: 
 17,19,0.9968291684278576
9,13,0.9576620098319512
3,8,0.9980798451230202
9,12,0.9896775028361268
16,19,0.987488289936044
4,18,0.9007925977061195
0,4,0.9933442906591516
12,13,0.9890354522565704
0,18,0.9448153469603061
2,8,0.9485248865015788
2,10,0.9556994729560383
7,14,0.9976105361616621
14,19,0.9102546399089227
0,15,0.9599701095880142
2,3,0.9270868612515158
3,11,0.9038559965755757
7,19,0.9366856286321845
8,10,0.9997243138829555
2,6,0.9854282560873303
16,17,0.9969049332074881
7,17,0.9058519222308745
4,15,0.9858438653551165
3,10,0.9963503446418945

Timestamp  30.0, total num  25: 
 3,13,0.9871562887470706
10,13,0.9565291918691922
4,15,0.9997856836254249
8,13,0.9400687926496295
14,16,0.916318003362119
11,15,0.9990199403389274
1,2,0.9399964052076828
0,11,0.9958027964754921
0,4,0.993368813888598
16,17,0.9314920258008266
6,18,0.9838770816029125
3,10,0.9908349434147361
1,5,0.9633253158885593
3,8,0.9824697099944849
4,11,0.9997221689009761
7,9,0.9445541214081996
6,12,0.9589650495107354
9,12,0.978268509934274
8,10,0.9986469028306254
14,19,0.9698571156023921
9,18,0.9503271590857435
7,14,0.9287162892028552
0,15,0.990775743940919
12,18,0.9942109201360299
16,19,0.9862772570531351

Timestamp  31.0, total num  27: 
 2,11,0.980004791629914
16,18,0.9781152909421358
0,15,0.9938755510862104
6,7,0.9859229428311299
4,8,0.9361975599361877
14,19,0.9466565838855943
9,16,0.9499081940824077
17,19,0.9932902443989166
16,17,0.9991703626382572
4,10,0.9549555038964122
1,2,0.9352465336603601
1,5,0.9997390981277796
9,19,0.9870338154629296
3,15,0.9908234881090515
2,5,0.9430883620542206
18,19,0.9336806578333251
17,18,0.9688302629660067
4,11,0.9764585970535792
14,17,0.9775716870756245
2,4,0.9140144591680331
8,10,0.9983266463332056
14,18,0.9992727515052582
14,16,0.985337618854796
0,3,0.9996913579317854
16,19,0.987756317207197
12,13,0.9665223393174195
9,17,0.9618480946327108

Timestamp  32.0, total num  29: 
 15,18,0.9221322141725753
9,15,0.9395699948808433
15,19,0.9895024697230939
6,17,0.9970981101300717
2,4,0.9756616191218185
16,19,0.9977325213847561
2,11,0.9554440574414228
7,16,0.9766482516320766
9,14,0.9816543086563605
1,2,0.9815550084376278
15,16,0.9775323055028081
7,15,0.9999913717911645
1,11,0.9942519084656644
14,18,0.9896458783130342
0,3,0.9589472687338862
5,10,0.9987835928518776
5,12,0.999740660834322
7,19,0.98889360188501
7,9,0.940984064348804
10,12,0.9996474747877854
7,18,0.9237313653187914
9,18,0.9988570347913722
4,13,0.9958174905054024
14,17,0.9013033817556174
2,13,0.9515462900504584
1,13,0.992783914427511
4,11,0.9969159276269186
11,13,0.9999163485832866
1,4,0.9995877830055651

Timestamp  33.0, total num  26: 
 1,4,0.9992422630243902
6,16,0.9567739921976381
5,10,0.9818876619358508
15,17,0.9576395076385965
2,11,0.947551591743384
7,16,0.9891433317013061
1,13,0.9976114807703068
7,14,0.9923535918143157
10,12,0.9996694121474302
0,3,0.9951579876622143
4,13,0.9941670425519995
16,17,0.9691527293581149
9,16,0.9608698431188623
7,9,0.9097317098623094
8,11,0.9791783966202023
9,14,0.9540222099072253
14,17,0.9747311992637178
14,16,0.999718099816239
5,12,0.9864344116686908
7,17,0.9948493709554523
2,8,0.9927019521580162
7,15,0.9235171991907306
6,14,0.9495990980417669
18,19,0.9763776463342086
6,7,0.903647627636675
6,9,0.9998959469460167

Timestamp  34.0, total num  24: 
 9,14,0.9649415272335029
1,7,0.9943759886969739
4,17,0.9995737775672576
9,17,0.972950065980483
10,19,0.9968671347507966
14,17,0.9994733982939065
15,17,0.9849191889449986
5,18,0.999659813976026
9,15,0.9982463402313242
14,15,0.9787863956424724
6,9,0.9989584286084708
6,14,0.9519603082892812
6,17,0.9613955296787242
10,12,0.9754899538582777
2,11,0.9813622991211236
4,9,0.9792795352439043
13,16,0.998526217934459
4,6,0.9690189553842345
0,8,0.9723020863048971
3,8,0.9430112789840163
4,14,0.9981001040688503
12,19,0.9550296410513062
6,15,0.9945054772270198
4,15,0.9895503159526862

Timestamp  35.0, total num  28: 
 0,1,0.998395266058377
1,4,0.9716600096141318
4,7,0.9897544518109853
6,9,0.9857116777373899
2,11,0.9516692569851943
5,11,0.9654870418081368
0,4,0.9834869775254445
15,17,0.9982741368341369
7,9,0.9256769035576418
10,18,0.9991758252786261
0,7,0.999250780668999
0,9,0.9103416608288991
5,12,0.9818565003427714
4,6,0.915537569107542
3,6,0.9994268707735225
10,16,0.9909631014002023
16,18,0.9847016433746087
8,19,0.9654069725188364
3,9,0.9908487446613069
1,7,0.9954555529008136
13,16,0.9570983858854637
2,5,0.9988153182987782
11,19,0.9284186258551921
3,4,0.9286290554042131
2,12,0.9714658181404893
10,13,0.9095818773697408
4,9,0.9702086534387302
11,12,0.9973578847959147

Timestamp  36.0, total num  27: 
 0,9,0.9090965770943
13,16,0.9864064793803612
6,9,0.9982769434353931
1,10,0.920378878488465
1,18,0.9505162447556299
9,18,0.9122179002576392
10,18,0.9963175741604966
4,16,0.9793490527368571
12,14,0.9803550413607487
5,8,0.9633305306346445
0,10,0.9969368964533407
3,10,0.9061343116117733
15,17,0.9994553186220921
4,13,0.9992586677546244
2,11,0.9569355699575456
0,18,0.9999714612184266
3,7,0.9792840635061925
4,6,0.9053055827510869
1,6,0.9864281813571983
12,19,0.9998897153965988
5,11,0.9331322217487509
0,1,0.9481419958573414
14,19,0.9831761808231791
2,5,0.99732009615796
2,8,0.9803794472931641
1,9,0.9943630959405785
8,11,0.9953838633528983

Timestamp  37.0, total num  34: 
 13,18,0.9705884104822816
2,14,0.9963612521501669
15,17,0.9920543747998507
6,16,0.9010934434799439
5,14,0.9634823789880812
1,16,0.9940467209993933
13,16,0.9910052048059362
17,19,0.9747272865985519
12,19,0.9851405916164776
10,16,0.9430322846899635
1,9,0.9743943988189004
8,19,0.9995127450153489
1,10,0.9736674978117337
12,17,0.9986120105866038
1,4,0.9242239788561163
4,13,0.9890088216390195
2,11,0.983855479573742
9,10,0.999994846156697
8,15,0.949164611378701
6,10,0.9940277673801868
9,16,0.9440955798801828
4,16,0.960326237659587
8,17,0.9812253469661432
4,18,0.9955162128281394
1,6,0.9429744399965551
1,13,0.9705247996494668
8,12,0.990021463642861
16,18,0.9296408734640865
11,14,0.9955287538548455
6,9,0.9936722847329952
12,15,0.9840511006935937
15,19,0.9388767866709087
5,11,0.9844678595678756
2,5,0.9371541633298544

Timestamp  38.0, total num  26: 
 6,16,0.9731650743833422
4,10,0.9973265067778274
10,13,0.9754403805854907
1,4,0.9880345162850986
14,16,0.9909398398801834
9,16,0.9988564190524283
8,18,0.9254230322071613
1,13,0.9542077030205395
4,11,0.9823916074997835
3,9,0.9637751299679825
3,16,0.9499211146514492
7,17,0.9975282312322259
6,9,0.9610505734337407
11,13,0.9992398891590099
0,19,0.929514394665317
4,13,0.9889281356902458
8,15,0.9366042165816406
1,11,0.9418209510738041
6,14,0.9334430312499554
12,15,0.9988124851510823
8,12,0.9184210947595078
9,14,0.9962278948222206
1,10,0.996663460368503
3,14,0.9832840861906881
5,6,0.9095056014372217
10,11,0.9661124867499822

Timestamp  39.0, total num  24: 
 1,7,0.9445755172606995
13,17,0.977777710975802
0,12,0.9931500558692344
6,14,0.9646171460096872
5,9,0.9019120656700481
4,7,0.9138277211539985
6,13,0.9622664306417528
9,17,0.9249307853965724
6,9,0.947468573071472
3,18,0.9908340239356277
0,15,0.9999827702222327
8,19,0.9939987370446942
12,15,0.9938188530772162
5,6,0.9926823676322171
9,14,0.9982740663749732
1,4,0.9965002549781782
6,17,0.9979287820271954
14,17,0.9456587273636751
5,17,0.9983942706609326
7,16,0.9317223595579807
5,14,0.9257208759354094
5,13,0.9880833831088619
8,9,0.9215495832282851
2,11,0.9991150399515621

Timestamp  40.0, total num  30: 
 8,9,0.9913189858879329
4,11,0.9962421234296907
9,17,0.9972660429500334
5,15,0.981593164421459
0,2,0.9582996834354317
8,17,0.978893166270814
12,13,0.9668493427105047
4,10,0.9968552991149296
7,16,0.9973125979568231
10,11,0.9862458158879983
12,19,0.9149264504801911
9,14,0.9962644522252155
4,16,0.9279666548005603
14,19,0.9422477061336083
1,10,0.9928784034724837
9,19,0.9098062417488615
2,3,0.9949340872434892
0,3,0.9247172199925593
11,16,0.9567565637151656
17,19,0.9379876646039388
7,11,0.975497061725956
4,7,0.9527755539271932
8,14,0.9762620509590937
