what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.mylyn.bugzilla.core,3.4.2.v20100902-0100-e3x,"org.eclipse.mylyn.bugzilla.core",1416520673423
started,bundle,org.eclipse.mylyn.commons.net,3.4.1.v20100625-2100-e3x,"org.eclipse.mylyn.commons.net",1416520673423
started,bundle,org.eclipse.mylyn.commons.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.commons.ui",1416520673424
started,bundle,org.eclipse.mylyn.monitor.ui,3.4.1.v20110131-0100-e3x,"org.eclipse.mylyn.monitor.ui",1416520673425
started,bundle,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search",1416520673442
started,bundle,org.eclipse.team.core,3.5.101.R36x_v20110203-1036,"org.eclipse.team.core",1416520673442
started,bundle,org.eclipse.team.cvs.core,3.3.301.R36x_v20110119-0815,"org.eclipse.team.cvs.core",1416520673447
started,bundle,org.eclipse.team.cvs.ui,3.3.302.R36x_v20110203-1036,"org.eclipse.team.cvs.ui",1416520673451
started,bundle,org.eclipse.team.ui,3.5.102.R36x_v20110203-1036,"org.eclipse.team.ui",1416520673464
started,bundle,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui",1416520673465
started,bundle,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console",1416520673466
started,bundle,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.editors",1416520673466
started,bundle,org.eclipse.ui.forms,3.5.2.r36_v20100702,"org.eclipse.ui.forms",1416520673466
started,bundle,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.ide",1416520673467
started,bundle,org.eclipse.ui.net,1.2.100.I20100505-1245,"org.eclipse.ui.net",1416520673467
started,bundle,org.eclipse.ui.views,3.5.1.M20110202-0800,"org.eclipse.ui.views",1416520673468
started,bundle,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"org.eclipse.ui.workbench",1416520673468
started,bundle,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.workbench.texteditor",1416520673473
os,sysinfo,,,"linux",1416520673496
arch,sysinfo,,,"x86",1416520673496
ws,sysinfo,,,"gtk",1416520673496
locale,sysinfo,,,"en_US",1416520673496
processors,sysinfo,,,"4",1416520673496
java.runtime.name,sysinfo,,,"OpenJDK Runtime Environment",1416520673496
java.runtime.version,sysinfo,,,"1.7.0_51-b00",1416520673496
java.specification.name,sysinfo,,,"Java Platform API Specification",1416520673496
java.specification.vendor,sysinfo,,,"Oracle Corporation",1416520673496
java.specification.version,sysinfo,,,"1.7",1416520673496
java.vendor,sysinfo,,,"Oracle Corporation",1416520673496
java.version,sysinfo,,,"1.7.0_51",1416520673496
java.vm.info,sysinfo,,,"mixed mode, sharing",1416520673496
java.vm.name,sysinfo,,,"OpenJDK Client VM",1416520673496
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1416520673496
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1416520673496
java.vm.specification.version,sysinfo,,,"1.7",1416520673496
java.vm.vendor,sysinfo,,,"Oracle Corporation",1416520673496
java.vm.version,sysinfo,,,"24.45-b08",1416520673496
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.4.3.v20110131-0100-e3x,"org.eclipse.mylyn.bugzilla.ui",1416520673502
started,bundle,org.eclipse.mylyn.context.core,3.4.1.v20100909-0100-e3x,"org.eclipse.mylyn.context.core",1416520673567
started,bundle,org.eclipse.mylyn.context.ui,3.4.2.v20110131-0100-e3x,"org.eclipse.mylyn.context.ui",1416520673577
started,bundle,org.eclipse.mylyn.tasks.ui,3.4.3.v20110131-0100-e3x,"org.eclipse.mylyn.tasks.ui",1416520673637
started,bundle,org.eclipse.mylyn.team.ui,3.4.3.v20110131-0100-e3x,"org.eclipse.mylyn.team.ui",1416520673643
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1416520673651
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1416520673726
started,bundle,org.eclipse.update.core,3.2.402.R36x_v20100629,"org.eclipse.update.core",1416520673728
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1416520673759
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1416520677481
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1416520678042
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1416520681898
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1416520681939
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1416520685611
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1416521214019
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1416521221528
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1416521224126
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1416521256672
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.delete.line",1416521259424
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1416521260553
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1416521262023
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1416521270616
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1416521301538
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1416521302377
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1416521303072
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1416521313321
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1416521318601
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1416521319557
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1416521362050
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1416521369056
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1416521372252
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1416521380285
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1416521386721
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1416521394021
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1416521398249
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1416521399577
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1416521455012
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1416521457420
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1416521458137
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1416521458488
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1416521481570
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1416521485297
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1416521505626
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1416521510506
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1416521515580
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1416521539625
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1416521546544
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1416521547263
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1416521620094
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1416521627553
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1416521637989
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1416521648340
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1416521648384
executed,command,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.edit.text.java.toggle.comment",1416521670373
executed,command,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.edit.text.java.toggle.comment",1416521674620
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1416521679829
executed,command,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.edit.text.java.toggle.comment",1416521691290
executed,command,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.edit.text.java.toggle.comment",1416521697278
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.selectAll",1416521700683
executed,command,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.edit.text.java.format",1416521701232
opened,view,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.views.ProblemView",1416521701818
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1416521710968
started,bundle,org.eclipse.mylyn.ide.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.ide.ui",1416521772707
